CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,dpto_y_muni_contratista,MUNICIPALITY,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP,COST_GROUP_QUANTILE
14-1-130810-3982295,TOLIMA  GOBERNACION,TOLIMA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR LA FASE I DEL MEJORAMIENTO DE LA VIA SECUNDARIA ATACO - COYAIMA (DEL KO + 000 AL K10 + 695) EN EL DEPARTAMENTO DEL TOLIMA; EN EL MARCO DEL CONTRATO PLAN DE LA NACION CON LA REGION DEL SUR DEL DEPARTAMENTO DEL TOLIMA.,14952000000.0,14787394329.0,0.0,14787394329.0,2015.0,2015-10-21,2015-10-21,450.0,2017-01-13,3982295,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130810'},800113672,800143586,Tolima,Ibagué,23204.780010863662,22949.319979824628,0.0,22949.319979824628,0.0,450.0,50.99848884405473,32860876.286666665,-1.1008940008025796,-1.1008940008025683,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
15-1-139374-3753542,PUTUMAYO  GOBERNACION,PUTUMAYO,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORMIENTO MEDIANTE REPARCHEO EN CONCRETO HIDRLIULLCO DE LA VIA PUERTO LEGUIZAMO-LA TAGUA MUNICIPIO DE PUERTO LEGUIZAMO,952237527.0,952196382.0,0.0,952196382.0,2015.0,2015-07-08,2015-08-11,240.0,2016-04-11,3753542,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139374'},800094164,8320002621,Putumayo,San Miguel de Mocoa,1477.826533716148,1477.7626786684255,0.0,1477.7626786684255,0.0,240.0,6.157344494451773,3967484.925,-0.004320875709416608,-0.004320875709406903,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,AMAZONIA,Vias Rurales hasta 2020,3
15-1-144915-4067097,BOYACA  GOBERNACION,BOYACÁ,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y REHABILITACION DE LA VIA MONIQUIRA  TOGUI  - DEPARTAMENTO DE BOYACA,5856691751.0,9558825231.0,4631145581.0,14189970812.0,2015.0,2015-11-05,2015-11-25,240.0,2017-03-25,4067097,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144915'},891800498,9009058542,Bogotá D.C.,Tunja,9089.302011329246,14834.833911693955,7187.313697524637,22022.14760921859,240.0,480.0,61.81180796539148,39828438.4625,63.21202544709443,63.21202544709442,0.4844889899211507,0.48448898992115064,1.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
17-1-180445-6709605,TOLIMA  ALCALDIA MUNICIPIO DE ORTEGA,TOLIMA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACAS HUELLAS VEREDAS BOCA DE CUCUANA Y EL RECINTO  MUNICIPIO DE ORTEGA - DEPARTAMENTO DEL TOLIMA.,437788966.0,437742736.0,0.0,437742736.0,2017.0,2017-12-01,2017-12-08,90.0,2018-03-08,6709605,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-180445'},892099392-4,901133230,Tolima,Ortega,593.4375458339715,593.3748795269731,0.0,593.3748795269731,0.0,90.0,6.593054216966368,4863808.177777777,-0.010559882406886507,-0.010559882406903786,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-1-176084-6478894,CUNDINAMARCA  ALCALDIA MUNICIPIO DE FUNZA,CUNDINAMARCA,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION VIAS Y ANDENES VIAS FASE I - 2017 DEL MUNICIPIO DE FUNZA CUNDINAMARCA; EN CUMPLIMIENTO AL PLAN DE DESARROLLO DE FRENTE CON LA GENTE JUNTOS AVANZAMOS 2016 - 2019,5494245749.0,5492693151.0,2740953882.0,8233647033.0,2017.0,2017-09-29,2017-10-04,150.0,2018-07-04,6478894,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-176084'},899999433,901116329,Cundinamarca,Funza,7447.633372960092,7445.528774584292,3715.4544113799734,11160.983185964265,120.0,270.0,49.63685849722861,36617954.34,-0.02825861948899745,-0.028258619488991485,0.4990182059416485,0.49901820594164853,0.8,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
15-1-142848-3883011,NORTE DE SANTANDER  ALCALDIA MUNICIPIO DE TEORAMA,NORTE DE SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO  DE LAS VIAS TEORAMA ¿ LAS MERCEDES (13 KM);  LA CEIBA ¿ EL TAGUAL (3 KM); LA BATEA ¿ SANTA LUCIA (3 KM); SAN JUANCITO ¿ LA PEDREGOZA (10 KM) Y CONSTRUCCION  DE OBRAS DE ARTE EN LA VIA  SAN PABLO ¿ VIJAGUAL (5 KM);  DEL MUNICIPIO DE TEORAMA;  DEPARTAMENTO NORTE DE SANTANDER,582000000.0,581937288.0,0.0,581937288.0,2015.0,2015-08-27,2015-08-28,3.0,2015-08-31,3883011,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-142848'},800019709-9,1091656261 expedida en de Ocaña,Norte De Santander,Teorama,903.2358190424459,903.1384930550167,0.0,903.1384930550167,0.0,3.0,301.04616435167225,193979096.0,-0.010775257731953461,-0.010775257731958763,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
18-21-7594-8695617,SANTANDER  ALCALDIA MUNICIPIO DE SOCORRO,SANTANDER,TYPE_5,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO EN PAVIMENTO RIGIDO DE LA MALLA VIAL MUNICIPIO DE EL SOCORRO.,529999177.0,529999177.0,0.0,529999177.0,2019.0,2019-06-10,2019-06-18,120.0,2019-10-18,8695617,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7594'},800099210-8,901008925,Santander,Socorro,640.005961725169,640.005961725169,0.0,640.005961725169,0.0,120.0,5.333383014376408,4416659.808333334,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
18-1-185635-7303120,TOLIMA  GOBERNACION,TOLIMA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE LA VIA PALOCABILDO - SAN JERONIMO (CASABIANCA) EN EL DEPARTAMENTO DEL TOLIMA,16164857732.0,16147899764.0,4612211310.0,20760111074.0,2018.0,2018-04-18,2018-04-18,270.0,2019-01-13,7303120,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185635'},800113672,901166457,Tolima,Ibagué,20691.229775152897,20669.523353839144,5903.690930595129,26573.214284434274,0.0,270.0,76.55379019940423,59807036.162962966,-0.10490638569882876,-0.10490638569883579,0.2856229836329816,0.28562298363298166,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
15-1-148843-6430423,VALLE DEL CAUCA  ALCALDIA MUNICIPIO DE LA UNION,VALLE DEL CAUCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PAVIMENTO EN CONCRETO RIGIDO EN LA CRA 23B CON CL 12 BARRIO FATIMA Y CR 12 CON CL 23 Y 25 BARRIO SAN PEDRO DE LA UNION; VALLE DEL CAUCA; OCCIDENTE,419503942.0,419066703.0,0.0,419066703.0,2015.0,2015-11-18,2015-12-14,60.0,2016-03-13,6430423,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-148843'},800100523,10543754,Valle del Cauca,La Unión,651.0498052300768,650.3712314735781,0.0,650.3712314735781,30.0,90.0,10.839520524559635,6984445.05,-0.1042276260660169,-0.10422762606602633,0.0,0.0,0.5,MUNICIPALITY,PACIFICA,Vias Rurales hasta 2020,2
15-1-136960-3741117,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO CARRETERA TUNJA-ZETAQUIRA-MIRAFLORES-PAEZ Y PASO NACIONAL POR EL MUNICIPIO DE PAEZ,2603047808.0,2563444759.0,0.0,2563444759.0,2015.0,2015-07-08,2015-07-08,120.0,2016-01-08,3741117,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136960'},800215807,8909409101,Antioquia,Bogot DC,4039.804156126329,3978.342141693179,0.0,3978.342141693179,82.0,202.0,33.152851180776494,21362039.658333335,-1.5214107431406827,-1.5214107431406807,0.0,0.0,0.6833333333333333,OTHER,OTRA,Vias Rurales hasta 2020,4
17-1-178799-6659135,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA SAN JOSE - YE DE ARJONA RUTA 4313; INCLUYE PASO POR MANDINGUILLA; DEPARTAMENTO DEL CESAR,12400000000.0,12164916199.0,0.0,12164916199.0,2017.0,2017-11-22,2017-11-22,30.0,2018-08-22,6659135,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-178799'},800215807,901131160,Bogotá D.C.,Bogot DC,16808.613601150577,16489.949667691,0.0,16489.949667691,255.0,285.0,549.6649889230333,405497206.6333333,-1.8958371048387082,-1.8958371048387097,0.0,0.0,8.5,OTHER,OTRA,Vias Rurales hasta 2020,4
18-1-193604-8128853,SANTANDER  ALCALDIA MUNICIPIO DE GAMBITA,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO DE GAMBITA,387496412.0,386935143.0,0.0,386935143.0,2018.0,2018-09-24,2018-10-04,90.0,2019-01-04,8128853,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193604'},800099691,804010292,Santander,Gambita,496.0004864049808,495.28205472824044,0.0,495.28205472824044,0.0,90.0,5.503133941424894,4299279.366666666,-0.14484495407404852,-0.14484495407405218,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
15-1-139585-5072554,CUNDINAMARCA  ALCALDIA MUNICIPIO DE CHOACHI,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO 17 TRAMOS DE LA RED VIAL TERCIARIA EN EL MUNICIPIO DE CHOACHI CUNDINAMARCA¿,747663551.0,747662850.0,0.0,747662850.0,2015.0,2015-07-09,2015-09-10,90.0,2015-12-10,5072554,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139585'},800131177-9,52215746,Bogotá D.C.,Choachí,1160.337628617987,1160.33654069993,0.0,1160.33654069993,0.0,90.0,12.892628229999223,8307365.0,-9.375875005499795e-05,-9.375875005039532e-05,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
15-1-148980-4015194,VALLE DEL CAUCA  ALCALDIA MUNICIPIO DE CARTAGO,VALLE DEL CAUCA,TYPE_3,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ADECUACION; DOTACION Y CONSTRUCCION DE OBRAS PARA EMBELLECIMIENTO; PARQUE ¿LA ISLETA¿ ¿ COMUNA 5 MUNICIPIO DE CARTAGO; VALLE DEL CAUCA.,312262461.0,312247076.0,130995929.0,443243005.0,2015.0,2015-10-30,2015-11-05,50.0,2015-12-25,4015194,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-148980'},891900493,9003855133,Valle del Cauca,Cartago,484.6162194459533,484.5923426709087,203.2993388686273,687.891681539536,0.0,50.0,9.691846853418173,6244941.52,-0.004926945093146511,-0.004926945093153544,0.41952651944129016,0.41952651944129005,0.0,MUNICIPALITY,PACIFICA,Vias Rurales hasta 2020,2
19-21-13140-9254306,SANTANDER  ALCALDIA MUNICIPIO DE GAMBITA,SANTANDER,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN EL AREA RURAL DEL MUNICIPIO DE GAMBITA; SANTANDER,549733340.0,540806570.0,0.0,540806570.0,2019.0,2019-10-29,2019-11-20,45.0,2020-01-04,9254306,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13140'},800099691,91253723,Santander,Gambita,663.8361533891388,653.0565403880615,0.0,653.0565403880615,0.0,45.0,14.512367564179145,12017923.777777778,-1.6238363858375526,-1.6238363858375409,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
15-1-144538-4111788,TOLIMA  GOBERNACION,TOLIMA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR LA PAVIMENTACION EN CONCRETO RIGIDO DE LA VIA PAYANDE ¿ SAN LUIS; TRAMO COMPRENDIDO DESDE EL HOTEL CHICALA HASTA EL CENTRO COMUNITARIO DE CEMEX; DE LA RED SECUNDARIA DEL DEPARTAMENTO DEL TOLIMA,1751419955.0,1704191511.0,0.0,1704191511.0,2015.0,2015-12-09,2015-12-09,90.0,2016-04-22,4111788,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144538'},800113672,9009144437,Tolima,Ibagué,2718.118964848297,2644.822706603554,0.0,2644.822706603554,45.0,135.0,29.38691896226171,18935461.233333334,-2.6965802156799215,-2.696580215679911,0.0,0.0,0.5,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
15-1-139121-3744189,CAUCA  GOBERNACION,CAUCA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION DE LA VIA 26CC01-1 SUAREZ-ASNAZU-TIMBA  EN EL TRAMO COMPRENDIDO ENTRE EL PR0+919 AL PR5+330,4797181117.0,4705040430.0,0.0,4705040430.0,2015.0,2015-07-09,2015-07-10,150.0,2015-12-10,3744189,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139121'},No Definido,105440911,Cauca,Popayán,7444.992809808334,7301.994925118336,0.0,7301.994925118336,0.0,150.0,48.679966167455575,31366936.2,-1.9207256251692604,-1.9207256251692613,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,PACIFICA,Vias Rurales hasta 2020,4
18-1-196739-8294211,ARAUCA  ALCALDIA MUNICIPIO DE ARAUCA,ARAUCA,TYPE_4,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA CLARINETERO; BOCAS DEL ARAUCA - EL VAPOR; EN PAVIMENTO FLEXIBLE; DESDE EL K2+965 HASTA EL K4+065 EN EL MUNICIPIO DE ARAUCA; DEPARTAMENTO DE ARAUCA,2827606685.0,2827593940.0,0.0,2827593940.0,2019.0,2019-02-01,2019-02-01,150.0,2019-07-01,8294211,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196739'},800102504,901250453,Arauca,Arauca,3414.505558400031,3414.4901680440903,0.0,3414.4901680440903,0.0,150.0,22.7632677869606,18850626.266666666,-0.00045073454055211663,-0.0004507345405430741,0.0,0.0,0.0,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020,4
18-1-190824-7407849,CUNDINAMARCA  ALCALDIA MUNICIPIO DE FUSAGASUGA,CUNDINAMARCA,TYPE_3,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",INSTALACION DE MEZCLA ASFALTICA EN CALIENTE PARA EL MANTENIMIENTO; MEJORAMIENTO Y REHABILITACION DE LAS VIAS DEL MUNICIPIO DE FUSAGASUGA; DEPARTAMENTO DE CUNDINAMARCA.,799999569.0,798836648.0,0.0,798836648.0,2018.0,2018-06-14,2018-06-21,120.0,2018-11-21,7407849,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-190824'},899999323-3,800219167,Cundinamarca,Fusagasugá,1024.009934181726,1022.5213800589318,0.0,1022.5213800589318,30.0,150.0,8.521011500491097,6656972.066666666,-0.14536520331551253,-0.1453652033155033,0.0,0.0,0.25,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
17-1-173846-6237386,CUNDINAMARCA  ALCALDIA MUNICIPIO DE SUPATA,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE ANDENES (PROGRAMA DE MEJORAMIENTO BARRIAL) EN EL MUNICIPIO DE SUPATA CUNDINAMARCA.,239527216.0,239522482.0,0.0,239522482.0,2017.0,2017-07-12,2017-07-26,150.0,2017-12-26,6237386,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-173846'},899999398,901096738,Cundinamarca,Supatá,324.68713070188164,324.6807136069794,0.0,324.6807136069794,0.0,150.0,2.164538090713196,1596816.5466666666,-0.001976393363166228,-0.001976393363165879,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-1-182941-6949512,SANTANDER  ALCALDIA MUNICIPIO DE PUENTE NACIONAL,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION PLACA HUELLA EN LA VEREDA RINCON SECTOR CHIMBRAL EN EL MUNICIPIO DE PUENTE NACIONAL,294415915.0,293755389.0,0.0,293755389.0,2018.0,2018-01-23,2018-03-23,60.0,2018-05-23,6949512,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-182941'},891703045-1,901142091,Santander,Puente Nacional,376.85623020779735,376.01074827006227,0.0,376.01074827006227,0.0,60.0,6.266845804501037,4895923.15,-0.22435132285563947,-0.22435132285562753,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
16-1-162153-5248872,CRDOBA  ALCALDA MUNICIPIO DE PLANETA RICA,CRDOBA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA ARENOSO ¿ LA OSCURANA- RUSIA Y VIA RENOSO ¿ GALILEA; MEDIANTE LA CONSTRUCCION  DE OBRAS DE ARTE; EN EL MUNICIPIO DE PLANETA RICA CORDOBA.¿,400000000.0,398000160.0,0.0,398000160.0,2016.0,2016-09-30,2016-11-11,90.0,2017-02-11,5248872,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-162153'},800096765-1,92509184,Córdoba,Planeta Rica,580.1683938763226,577.2677839742986,0.0,577.2677839742986,0.0,90.0,6.414086488603318,4422224.0,-0.49995999999999435,-0.49995999999999996,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,OTRA,Vias Rurales hasta 2020,1
17-1-169835-6436367,CALDAS  GOBERNACION,CALDAS,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO MEDIANTE LA CONSTRUCCION DE HUELLAS EN CONCRETO; RED VIAL DEPARTAMENTO DE CALDAS,3189707705.0,273537727.0,0.0,273537727.0,2017.0,2017-06-23,2017-09-08,60.0,2017-11-08,6436367,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-169835'},890801052,7550995,Caldas,Manizales,4323.755186609499,370.78951278064625,0.0,370.78951278064625,0.0,60.0,6.179825213010771,4558962.116666666,-91.42436385091905,-91.42436385091906,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,1
15-1-138411-3797877,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA MALAGA - LOS CUROS; SECTOR MALAGA - SAN ANDRES PR0+0000 - PR 3+0000 RUTA 55ST052; DEPARTAMENTO DE SANTANDER,2643622667.0,2609971246.0,0.0,2609971246.0,2015.0,2015-07-30,2015-07-30,90.0,2016-01-30,3797877,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138411'},800215807,8070035761,Bogotá D.C.,Bogot DC,4102.774372623574,4050.548996663304,0.0,4050.548996663304,91.0,181.0,45.0060999629256,28999680.51111111,-1.27292829722132,-1.2729282972213218,0.0,0.0,1.011111111111111,OTHER,OTRA,Vias Rurales hasta 2020,4
17-1-168820-5884000,META  ALCALDIA MUNICIPIO DE PUERTO LLERAS,META,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO VIA VEREDA EL CANADA Y VIA VEREDA VERACRUZ EN EL MUNICIPIO DE PUERTO LLERAS - META,250000000.0,249955864.0,51149999.0,301105863.0,2017.0,2017-04-06,2017-04-20,60.0,2017-06-20,5884000,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-168820'},No Definido,901069648,Meta,Puerto Lleras,338.8833387328745,338.82351091272125,69.33552974921277,408.15904066193406,20.0,80.0,5.647058515212021,4165931.066666667,-0.01765440000000082,-0.0176544,0.2046361232797483,0.20463612327974842,0.3333333333333333,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020,1
16-1-164635-5415163,CESAR  ALCALDIA MUNICIPIO DE SAN MARTIN,CESAR,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO EN LOS TRAMOS CRITICOS DE LAS VIAS RURALES: LA YEE - MESA RICA; VIA LA BANCA - HACIA EL RIO LEBRIJA; VIAS RUTA DEL SOL - CORREGIMIENTO LOS BAGRES; Y LA VIA AGUAS BLANCAS - CANDELIA; EN EL L MUNICIPIO DE SAN MARTIN - CESAR,471628599.0,471488273.0,225677223.0,697165496.0,2016.0,2016-12-15,2016-12-15,15.0,2017-01-29,5415163,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-164635'},892301093,901034704,Cesar,San Martín,684.0600169699255,683.8564851948278,327.3269800059467,1011.1834652007745,30.0,45.0,45.590432346321855,31432551.533333335,-0.02975349677639565,-0.02975349677639036,0.4786486449897345,0.47864864498973453,2.0,MUNICIPALITY,CARIBE,Vias Rurales hasta 2020,2
15-1-138714-3791515,AGENCIA PARA LA INFRAESTRUCTURA DEL META  AIM,META,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LAS VIAS EN EL DEPARTAMENTO DEL META.,46867226940.0,46857766484.0,0.0,46857766484.0,2015.0,2015-07-22,2015-09-30,360.0,2017-03-30,3791515,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138714'},900220547,900866789,Meta,Villavicencio,72735.66685807402,72720.98468844572,0.0,72720.98468844572,180.0,540.0,202.00273524568257,130160462.45555556,-0.020185653424954715,-0.02018565342496451,0.0,0.0,0.5,DEPARTMENT_GOVERNMENT,ORINOQUIA,Vias Rurales hasta 2020,4
16-1-156727-4816568,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION Y CONSERVACION DE LOS PUENTES SUMBICO Y PUENTE SOBRE EL RIO 11 BARANDILLO EN LA CARRETERA JAMBALO ¿ TIRIBIO,1508513500.0,1478529523.0,0.0,1478529523.0,2016.0,2016-06-28,2016-07-27,165.0,2017-02-07,4816568,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-156727'},800215807,8300037335,Bogotá D.C.,Bogot DC,2187.979636089375,2144.4902466440885,0.0,2144.4902466440885,30.0,195.0,12.996910585721748,8960784.987878788,-1.98765055798308,-1.987650557983074,0.0,0.0,0.18181818181818182,OTHER,OTRA,Vias Rurales hasta 2020,3
17-1-170464-5954264,BOYACA  ALCALDIA MUNICIPIO DE VIRACACHA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION PLACA HUELLA EN CONCRETO ZONA RURAL DEL MUNICIPIO DE VIRACACHA DEPARTAMENTO DE BOYACA,343622704.0,343618643.0,170009818.0,513628461.0,2017.0,2017-05-03,2017-05-03,150.0,2017-09-30,5954264,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-170464'},891801347,7168649,Boyacá,Viracachá,465.79203678375313,465.78653196279873,230.4539789648334,696.2405109276322,0.0,150.0,3.105243546418658,2290790.953333333,-0.001181819464413771,-0.0011818194644088477,0.494763079545716,0.4947630795457161,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
